"Code","Symbol","Industry","Board"
"BAC-V","Bac Capital Trust II","Unknown","NYSE"
"BAC-W","Bac Capital Trust I","Unknown","NYSE"
"BAC-X","Bac Cap TR III","Unknown","NYSE"
"BAC-Y","Bac Cap TR V 6% Cap","Unknown","NYSE"
"BAC-Z","Bac Cap TR ViII","Unknown","NYSE"
"BAC.A","Bank Of America Corporation Bac","Unknown","NYSE"
"BAC.B","Bank Of America Corporation Bac","Unknown","NYSE"
"BAF","Blackrock Income Inv Quality Trust","Unknown","NYSE"
"BAH","Booz Allen Hamilton Holding Corp.","Unknown","NYSE"
"BAK","Copene-Petroquimica Do Nordeste","Unknown","NYSE"
"BALT","Baltic Trading Limited","Unknown","NYSE"
"BAM","Brookfield Asset Management Inc","Unknown","NYSE"
"BAP","Credicorp Ltd","Unknown","NYSE"
"BAS","Basic Energy Services","Unknown","NYSE"
"BAX","Baxter International Inc.","Unknown","NYSE"
"BBD","Banco Bradesco Sa","Unknown","NYSE"
"BBDO","Banco Bradesco S.A.","Unknown","NYSE"
"BBF","Blackrock Muni Income Trust","Unknown","NYSE"
"BBG","Bill Barrett Corp.","Unknown","NYSE"
"BBK","Blackrock Muni Trust","Unknown","NYSE"
"BBL","Bhp Billiton Plc","Unknown","NYSE"
"BBN","Balckrock Build America Trust","Unknown","NYSE"
"BBT","BB&T Corp.","Unknown","NYSE"
"BBT-D","BB&T Corporation","Unknown","NYSE"
"BBT-E","BB&T Corporation","Unknown","NYSE"
"BBVA","Banco Bilbao Viscaya Argentaria S.A.","Unknown","NYSE"
"BBW","Build-A-Bear Workshop","Unknown","NYSE"
"BBX","Bankatlantic Bancorp","Unknown","NYSE"
"BBY","Best Buy Co.","Unknown","NYSE"
"BC","Brunswick Corp.","Unknown","NYSE"
"BCA","Corpbanca","Unknown","NYSE"
"BCE","Bce","Unknown","NYSE"
"BCEI","Bonanza Creek Energy Inc.","Unknown","NYSE"
"BCF","Blackrock Real Asset Equity Trust","Unknown","NYSE"
"BCH","Banco De Chile","Unknown","NYSE"
"BCO","Brink's Company","Unknown","NYSE"
"BCR","C.R. Bard","Unknown","NYSE"
"BCS","Barclays Plc","Unknown","NYSE"
"BCS-A","Barclays Ads","Unknown","NYSE"
"BCS-C","Barclays Bank 4 Ads","Unknown","NYSE"
"BCS-D","Barclays Bank Plc","Unknown","NYSE"
"BCS.P","Barclays Bk ADR Sr 2","Unknown","NYSE"
"BCX","Blackrock Resources Common Shar","Unknown","NYSE"
"BDC","Belden Inc","Unknown","NYSE"
"BDJ","Blackrock Enhanced Dividend Achievers","Unknown","NYSE"
"BDN","Brandywine Realty Trust","Unknown","NYSE"
"BDN-D","Brandywine Rly Pfd D","Unknown","NYSE"
"BDN-E","Brandywine Realty Trust","Unknown","NYSE"
"BDX","Becton Dickinson And Company","Unknown","NYSE"
"BEA-A","Beam Inc. Preferred Stock","Unknown","NYSE"
"BEAM","Beam Inc","Unknown","NYSE"
"BEE","Strategic Hotels & Resorts Inc","Unknown","NYSE"
"BEE-A","Strategic Hotels A","Unknown","NYSE"
"BEE-B","Strategic Hotel Pf B","Unknown","NYSE"
"BEE-C","Strategic H&R Srs C","Unknown","NYSE"
"BEN","Franklin Resources","Unknown","NYSE"
"BF.A","Brown Forman Inc A","Unknown","NYSE"
"BF.B","Brown Forman Inc B","Unknown","NYSE"
"BFK","Blackrock Muni Income Trust","Unknown","NYSE"
"BFO","Blackrock Florida Muni 2020 Trust","Unknown","NYSE"
"BFR","Bbva Banco Frances S.A.","Unknown","NYSE"
"BFS","Saul Centers","Unknown","NYSE"
"BFS-A","Saul Ctrs Dep Pfd A","Unknown","NYSE"
"BFS-B","Soul Centers Pfd Ads","Unknown","NYSE"
"BFZ","Blackrock California Muni Trust","Unknown","NYSE"
"BG","Bunge Limited","Unknown","NYSE"
"BGC","General Cable Corp.","Unknown","NYSE"
"BGCA","Bgc Partners Inc.","Unknown","NYSE"
"BGE-B","Bge Capital Trust II","Unknown","NYSE"
"BGG","Briggs & Stratton Corp.","Unknown","NYSE"
"BGR","Blackrock Energy And Resources Trust","Unknown","NYSE"
"BGS","B&G Foods Holdings","Unknown","NYSE"
"BGT","Blackrock Global","Unknown","NYSE"
"BGX","Blackstone Gso Long Short Credit Fund","Unknown","NYSE"
"BGY","Blackrock International","Unknown","NYSE"
"BH","Biglari Holdings Inc.","Unknown","NYSE"
"BHD","Blackrock Strategic Trust","Unknown","NYSE"
"BHE","Benchmark Electronics","Unknown","NYSE"
"BHI","Baker Hughes Inc.","Unknown","NYSE"
"BHK","Blackrock Core Trust","Unknown","NYSE"
"BHL","Blackrock Defined Opportunity Trust","Unknown","NYSE"
"BHP","Bhp Billiton Limited","Unknown","NYSE"
"BHY","Blackrock High Yield Trust","Unknown","NYSE"
"BID","Sotheby's Holdings","Unknown","NYSE"
"BIE","Blackrock Muni Bond Investment Trust","Unknown","NYSE"
"BIF","Uslife Income Fund","Unknown","NYSE"
"BIG","Big Lots","Unknown","NYSE"
"BIN","Iesi-Bfc Ltd","Unknown","NYSE"
"BIO","Bio-Rad Laboratories","Unknown","NYSE"
"BIO.B","Bio Rad Labs Cl B","Unknown","NYSE"
"BIP","Brookfield Infrastructure Partners Lp","Unknown","NYSE"
"BITA","Bitauto Holdings Limited","Unknown","NYSE"
"BJZ","Blackrock California Muni 2018 Trust","Unknown","NYSE"
"BK","Bank Of New York Mellon Corp.","Unknown","NYSE"
"BK-E","BNY Cap IV 6.75 E","Unknown","NYSE"
"BK-F","BNY Cap V TR Pfd F","Unknown","NYSE"
"BKD","Brookdale Senior Living Inc.","Unknown","NYSE"
"BKE","Buckle","Unknown","NYSE"
"BKH","Black Hills Corp.","Unknown","NYSE"
"BKI","Buckeye Technologies","Unknown","NYSE"
"BKK","Blackrock Muni 2020 Trust","Unknown","NYSE"
"BKN","Blackrock Investment Quality Municipal","Unknown","NYSE"
"BKS","Barnes & Noble","Unknown","NYSE"
"BKT","Blackrock Income Trust Inc.","Unknown","NYSE"
"BKU","Bankunited","Unknown","NYSE"
"BKW","Burger King Worldwide","Unknown","NYSE"
"BLC","Belo Corp.","Unknown","NYSE"
"BLH","Blackrock New York Muni 2018 Trust","Unknown","NYSE"
"BLK","Blackrock","Unknown","NYSE"
"BLL","Ball Corp.","Unknown","NYSE"
"BLOX","Infoblox Inc.","Unknown","NYSE"
"BLT","Blount International","Unknown","NYSE"
"BLW","Blackrock Limited Duration Income Trust","Unknown","NYSE"
"BLX","Banco Latinoamericano De Comercio","Unknown","NYSE"
"BMA","Banco Macro S.A.","Unknown","NYSE"
"BME","Blackrock Health Sciences Trust","Unknown","NYSE"
"BMI","Badger Meter","Unknown","NYSE"
"BML-G","Bank America Dep G","Unknown","NYSE"
"BML-H","Bank America Dep H","Unknown","NYSE"
"BML-I","Bank America Dep I","Unknown","NYSE"
"BML-J","Bank America Dep J","Unknown","NYSE"
"BML-L","Bank America Dep L","Unknown","NYSE"
"BML-N","Bank America Dep N","Unknown","NYSE"
"BML-O","Bank America Dep O","Unknown","NYSE"
"BML-Q","Bank America Dep Q","Unknown","NYSE"
"BMO","Bank Of Montreal","Unknown","NYSE"
"BMR","Biomed Realty Trust","Unknown","NYSE"
"BMR-A","Biomed Realty TR Pfd","Unknown","NYSE"
"BMS","Bemis Company","Unknown","NYSE"
"BMY","Bristol-Myers Squibb Company","Unknown","NYSE"
"BNA","Blackrock Income Opportunity Trust Inc.","Unknown","NYSE"
"BNJ","Blackrock New Jersey Muni Income Trust","Unknown","NYSE"
"BNNY","Annie's Inc.","Unknown","NYSE"
"BNS","Bank Of Nova Scotia","Unknown","NYSE"
"BNY","Blackrock New York Muni Trust Inc.","Unknown","NYSE"
"BOE","Blackrock Global","Unknown","NYSE"
"BOH","Bank Of Hawaii Corp.","Unknown","NYSE"
"BORN","China New Borun Corp.","Unknown","NYSE"
"BOX","Seacube Container Leasing Ltd","Unknown","NYSE"
"BOXC","Brookfield Office Properties C","Unknown","NYSE"
"BP","Bp P.L.C.","Unknown","NYSE"
"BPI","Bridgepoint Education","Unknown","NYSE"
"BPK","Blackrock Muni 2018 Trust","Unknown","NYSE"
"BPL","Buckeye Partners L.P.","Unknown","NYSE"
"BPO","Brookfield Properties Corp.","Unknown","NYSE"
"BPP","Blackrock Preferred Oopportunity Trust","Unknown","NYSE"
"BPT","Bp Prudhoe Bay Royalty Trust","Unknown","NYSE"
"BPZ","Bpz Resources Inc","Unknown","NYSE"
"BQH","Blackrock New York Muni Trust","Unknown","NYSE"
"BQR","Blackrock Ecosolutions Investment Trust","Unknown","NYSE"
"BR","Broadridge Financial Solutions Llc","Unknown","NYSE"
"BRC","Brady Corp.","Unknown","NYSE"
"BRE","Bre Properties","Unknown","NYSE"
"BRE-D","Bre Pptys Pfd D","Unknown","NYSE"
"BRFS","Brf-Brasil Foods S.A.","Unknown","NYSE"
"BRK-A","Berkshire Hath Hld A","Unknown","NYSE"
"BRK-B","Berkshire Hath Hld B","Unknown","NYSE"
"BRO","Brown & Brown","Unknown","NYSE"
"BRP","Brookfield Residential Propert","Unknown","NYSE"
"BRS","Bristow Group Inc","Unknown","NYSE"
"BRT","Brt Realty Trust","Unknown","NYSE"
"BRY","Berry Petroleum Company","Unknown","NYSE"
"BSAC","Banco Santander-Chile Ads","Unknown","NYSE"
"BSBR","Banco Santander Brasil Sa","Unknown","NYSE"
"BSD","Blackrock Strategic Muni Trust Inc.","Unknown","NYSE"
"BSE","Blackrock New York Muni Income Trust","Unknown","NYSE"
"BSI","Alon Holdings - Blue Square Israel Ltd","Unknown","NYSE"
"BSL","Blackstone Gso Senior Floating Rate","Unknown","NYSE"
"BSP","American Strategic Income Portfolio II","Unknown","NYSE"
"BSX","Boston Scientific Corp.","Unknown","NYSE"
"BT","Bt Group Plc","Unknown","NYSE"
"BTA","Blackrock Long-Term Muni Advantage Trust","Unknown","NYSE"
"BTE","Baytex Energy Corp","Unknown","NYSE"
"BTF","Boulder Total Return Fund","Unknown","NYSE"
"BTH","Blyth","Unknown","NYSE"
"BTO","John Hancock Bank And Thrift Fund","Unknown","NYSE"
"BTT","Blackrock Municipal Target Term","Unknown","NYSE"
