"Code","Symbol","Industry","Board"
"SUPV.BA","Grupo Supervielle SA","Unknown","BCBA"
"T.BA","AT&T INC CEDEAR EACH 3 REP 1 USD1","Unknown","BCBA"
"TECO2.BA","Telecom Argentina SA","Unknown","BCBA"
"TEF.BA","TELEFONICA SA EUR1","Unknown","BCBA"
"TEFO.BA","TELEFONICA SA CEDEAR EACH REP 1/8 ADR","Unknown","BCBA"
"TGLT.BA","Tglt Sa","Unknown","BCBA"
"TGNO1.BA","Transportadora de Gas del Norte SA","Unknown","BCBA"
"TGNO2.BA","Transportadora de Gas del Norte SA","Unknown","BCBA"
"TGNO4.BA","Transportadora de Gas del Norte SA","Unknown","BCBA"
"TGSU1.BA","Transportadora de Gas del Sur SA","Unknown","BCBA"
"TGSU2.BA","Transportadora de Gas del Sur SA","Unknown","BCBA"
"TI.BA","TELECOM ITALIA SPA CEDEAR EACH 7 REPR 1 ADR","Unknown","BCBA"
"TM.BA","TOYOTA MOTOR CORP CEDEAR EACH 5 REP 1 ADR","Unknown","BCBA"
"TOT.BA","TOTAL CEDEAR EACH 3 REP 1 ADR","Unknown","BCBA"
"TRAN.BA","Cia de Transporte de Energia Transener","Unknown","BCBA"
"TRVV.BA","TRAVELERS COMPANIE CEDEAR EACH REP 0.33 SHS","Unknown","BCBA"
"TS.BA","Tenaris SA","Unknown","BCBA"
"TSM.BA","TAIWAN SEMICON MAN CEDEAR REP 3 ADS(REP 5 TWD","Unknown","BCBA"
"TTM.BA","TATA MOTORS LTD. CEDEAR EA REP 1 ADR","Unknown","BCBA"
"TV.BA","GRUPO TELEVISA SAB CEDEAR EACH 3 REPR 1 ADR","Unknown","BCBA"
"TWX.BA","TIME WARNER INC CEDEAR EACH REP 1/6 ORD USD","Unknown","BCBA"
"TXN.BA","TEXAS INSTRUMENTS CEDEAR EACH 5 REP 1 USD1","Unknown","BCBA"
"TXR.BA","TERNIUM SA CEDEAR EACH REP 0.5 ADR","Unknown","BCBA"
"TYC.BA","TYCO INTL PLC CEDEAR EACH 5 REP 1 EUR1.00","Unknown","BCBA"
"UN.BA","UNILEVER NV CEDEAR EACH 3 REP 1 EUR0.16","Unknown","BCBA"
"URBA.BA","Central Urbana SA","Unknown","BCBA"
"USB.BA","US BANCORP CEDEAR REPR 1 COM USD0.01","Unknown","BCBA"
"UTX.BA","UTD TECHNOLOGIES CEDEARS REP 1/5 COM USD1","Unknown","BCBA"
"VALE.BA","VALE S.A. CEDEAR (EACH REP 0.5 ADR)","Unknown","BCBA"
"VALO.BA","Mercado de Valores de Buenos Aires S.A.","Unknown","BCBA"
"VIAB.BA","VIACOM INC NEW CEDEAR REP 1 B NON-VTG","Unknown","BCBA"
"VOD.BA","VODAFONE GROUP CEDEAR EA REP 1/10 OF ADR","Unknown","BCBA"
"VZ.BA","VERIZON COMMUN CEDEAR REPR 1/2 COM USD0.10","Unknown","BCBA"
"WBK.BA","WESTPAC BKG CORP CEDEAR RE 1/3 ADR(REP 1 OR)","Unknown","BCBA"
"WFC.BA","WELLS FARGO & CO CEDEAR(5 REP 1 COM USD1.66)","Unknown","BCBA"
"WMT.BA","WAL-MART STORES IN CEDEARS 3 REP 1 COM USD0.10","Unknown","BCBA"
"X.BA","UNITED STATES STEE CEDEAR EACH REP 1/3 ORD","Unknown","BCBA"
"XOM.BA","EXXON MOBIL CORP CEDEAR EACH 5 REP 1 CAP NPV","Unknown","BCBA"
"YHOO.BA","YAHOO INC CEDEAR EACH 9 REP 1 ORD USD","Unknown","BCBA"
"YPFD.BA","YPF SA","Unknown","BCBA"
"YZC.BA","YANZHOU COAL MININ EACH CEDEAR REPR 0.5 ADR","Unknown","BCBA"
