"Code","Symbol","Industry","Board"
"E2V.L","E2V TECH","Unknown","London"
"EGX.L","ENERGETIX","Unknown","London"
"ERU.L","ERUMA","Unknown","London"
"FTC.L","FILTRONIC","Unknown","London"
"GLOK.L","GLBAL LCK GRP","Unknown","London"
"GHH.L","GOOCH & HOUSEGO","Unknown","London"
"HLMA.L","HALMA","Unknown","London"
"HTY.L","HELLERMANNTYTON","Unknown","London"
"IKA.L","ILIKA PLC","Unknown","London"
"IGE.L","IMAGE SCAN HLDG","Unknown","London"
"IND.L","INDIGOVISION","Unknown","London"
"ITM.L","ITM POWER","Unknown","London"
"LRD.L","LAIRD","Unknown","London"
"LED.L","LED HLDGS","Unknown","London"
"LPA.L","LPA GROUP","Unknown","London"
"MAW.L","MARUWA","Unknown","London"
"MSYS.L","MICROSAIC SYSTEMS","Unknown","London"
"MIRA.L","MIRADA","Unknown","London"
"MOLA.L","MOLEX INC 'A'","Unknown","London"
"MTCA.L","MOTECH 144A","Unknown","London"
"NWT.L","NEWMARK SEC","Unknown","London"
"OMG.L","OMG","Unknown","London"
"OXIG.L","OXFORD INSTRMNT","Unknown","London"
"PEG.L","PETARDS GROUP","Unknown","London"
"PSL.L","PHOTONSTAR LED GRP","Unknown","London"
"PIP.L","PIPEHAWK","Unknown","London"
"PVCS.L","PV CRYSTALOX","Unknown","London"
"RSW.L","RENISHAW","Unknown","London"
"RICO.L","RICOH ORD","Unknown","London"
"SLG.L","SARANTEL A","Unknown","London"
"SLGB.L","SARANTEL B","Unknown","London"
"SDL.L","SDL","Unknown","London"
"SEE.L","SEEING","Unknown","London"
"SMS.L","SMART METERING SYST","Unknown","London"
"SXS.L","SPECTRIS","Unknown","London"
"SDM.L","STADIUM GRP.","Unknown","London"
"TDK.L","TDK","Unknown","London"
"TECA.L","TECO E&M.GDR 4A","Unknown","London"
"TFW.L","THORPE (F.W.)","Unknown","London"
"TOS.L","TOSHIBA","Unknown","London"
"TTG.L","TT ELECTRONICS","Unknown","London"
"TPS.L","TURBO POWER","Unknown","London"
"UVEL.L","UNIVISION","Unknown","London"
"VIY.L","VIALOGY","Unknown","London"
"VLX.L","VOLEX","Unknown","London"
"VPHA.L","VPHASE","Unknown","London"
"61HG.L","WALSIN SP GDR 144A","Unknown","London"
"XAR.L","XAAR","Unknown","London"
"XPP.L","XP POWER","Unknown","London"
"ZYT.L","ZYTRONIC","Unknown","London"
"AAS.L","ABDN.ASIAN SML","Unknown","London"
"AAIF.L","ABDN.ASN INC","Unknown","London"
"ABD.L","ABDN.NW.DWN","Unknown","London"
"ASCH.L","ABER SML CO HIG GBP","Unknown","London"
"AGIT.L","ABER.INCOME.ORD","Unknown","London"
"AGIZ.L","ABER.INCOME.ZDP","Unknown","London"
"ABAA.L","ABERDEEN ALL","Unknown","London"
"ALAI.L","ABERDEEN LAT","Unknown","London"
"ANW.L","ABERDEEN NEW THAI","Unknown","London"
"ASL.L","ABERFTH.SMLL.CO","Unknown","London"
"AUKT.L","ABRD UK TRCK TR GBP","Unknown","London"
"ABR.L","ABSOLUT RET TST-PRP","Unknown","London"
"ACD.L","ACENCIA","Unknown","London"
"ACO.L","ACORN","Unknown","London"
"AIF.L","ACORN INCOME","Unknown","London"
"AIT.L","ACTIVE CAPITAL","Unknown","London"
"AFMF.L","ADV FRONTIER GBP-AC","Unknown","London"
"ADMF.L","ADV.DEV.MKT TST","Unknown","London"
"AOF.L","AFRICA OPP.","Unknown","London"
"AMEI.L","AFRICAN MED","Unknown","London"
"ALO.L","ALECTO MINERALS","Unknown","London"
"ATST.L","ALLIANCE TRUST","Unknown","London"
"AUMP.L","ALP UK MUL PROP GBP","Unknown","London"
"ALPH.L","ALPHA PYRENEES TRST","Unknown","London"
"ARTL.L","ALPHA REA TRUST GBP","Unknown","London"
"TLI.L","ALT. AO. PRFNPV","Unknown","London"
"AIS.L","ALT.INV.STRAT","Unknown","London"
"ALR.L","ALTERNATIVE E.","Unknown","London"
"AIA.L","ALTIN REG","Unknown","London"
"AEN.L","ANDES ENERGIA","Unknown","London"
"ASM.L","ANTISOMA","Unknown","London"
"AREO.L","ARGO REAL EST.","Unknown","London"
"ATSS.L","ARTEMIS ALPH SUB 17","Unknown","London"
"ATS.L","ARTEMIS ALPHA","Unknown","London"
"ATR.L","AS TOT RE INV GBP","Unknown","London"
"ASPL.L","ASEANA PROPS","Unknown","London"
"AGOL.L","ASH GLOBAL OPP GBP","Unknown","London"
"AGOU.L","ASH GLOBAL OPP USD","Unknown","London"
"ATY.L","ATHELNEY TST.","Unknown","London"
"AJG.L","ATLAN JAP GRW GBP","Unknown","London"
"ATLS.L","ATLAS EST.","Unknown","London"
"ARR.L","AURORA INV.TST.","Unknown","London"
"AVA.L","AVANTI CAP.","Unknown","London"
"AVR.L","AVARAE","Unknown","London"
"APT.L","AXA PROPERTY","Unknown","London"
"BPM.L","B.P MARSH","Unknown","London"
"BACT.L","BACIT","Unknown","London"
"BGS.L","BAILL.G.SHIN.","Unknown","London"
"BGFD.L","BAILLIE G.JAP.","Unknown","London"
"BNKR.L","BANKERS INV TRS GBP","Unknown","London"
"BEE.L","BARING EMERGING","Unknown","London"
"BHCG.L","BH CRED CATE GBP AC","Unknown","London"
"BHGG.L","BH GLOBAL","Unknown","London"
"BHGE.L","BH GLOBAL EUR","Unknown","London"
"BHGU.L","BH GLOBAL USD","Unknown","London"
"BHME.L","BH MACRO EUR","Unknown","London"
"BHMG.L","BH MACRO LTD GBP","Unknown","London"
"BHMU.L","BH MACRO LTD USD","Unknown","London"
"BBGI.L","BILF BER GL INFRA O","Unknown","London"
"BIOG.L","BIOTECH GWTH","Unknown","London"
"BHUE.L","BLACKRK HDGE UK","Unknown","London"
"BRLA.L","BLACKRO LAT AME GBP","Unknown","London"
"BRCI.L","BLACKROCK COM","Unknown","London"
"BRGE.L","BLACKROCK GREAT","Unknown","London"
"BRNE.L","BLACKROCK NEW E","Unknown","London"
"BRNS.L","BLACKROCK NEW SUB14","Unknown","London"
"BRSC.L","BLACKROCK SML","Unknown","London"
"BRWM.L","BLACKROCK WLD","Unknown","London"
"BRNA.L","BLCROK NOR AME GBP","Unknown","London"
"BRGS.L","BLKRCK GR EU SUB 13","Unknown","London"
"BLP.L","BLUE PLAN INTL GBP","Unknown","London"
"BLU.L","BLUE STAR","Unknown","London"
"BABE.L","BLUECREST EUR","Unknown","London"
"BABS.L","BLUECREST GBP","Unknown","London"
"BABU.L","BLUECREST USD","Unknown","London"
"AVT.L","BNP AGRIN","Unknown","London"
"BGHS.L","BOUSS & GAVA -GBP-","Unknown","London"
"BGHL.L","BOUSSARD EUR","Unknown","London"
"BRFI.L","BR FRONT INV GBP-15","Unknown","London"
"BRIG.L","BR INC & GRW GBP","Unknown","London"
"BAF.L","BR.AMER.INV.TST","Unknown","London"
"BSET.L","BR.ASSETS TRUST","Unknown","London"
"BTEM.L","BR.EMPIRE SEC.","Unknown","London"
"BREE.L","BREEDON","Unknown","London"
"BUT.L","BRUNNER INV.TST","Unknown","London"
"BUR.L","BURFORD CAP -NPV-","Unknown","London"
