"Code","Symbol","Industry","Board"
"IMRP4.ZA","IM REDEEMABLEPREF4AUG21","Unknown","JSE"
"IMRP5.ZA","IM REDEEMABLEPREF5JUL23","Unknown","JSE"
"IMRP6.ZA","IM REDEEMABLEPREF6AUG21","Unknown","JSE"
"IMRP7.ZA","IM REDEEMABLEPREF7AUG21","Unknown","JSE"
"ING.ZA","Ingenuity Property Inv Limited","Unknown","JSE"
"INL.ZA","Investec Ltd","Unknown","JSE"
"INLP.ZA","Investec Ltd","Unknown","JSE"
"INP.ZA","Investec plc","Unknown","JSE"
"INPP.ZA","Investec plc Pref","Unknown","JSE"
"INPPR.ZA","Investec plc Pref (Rand)","Unknown","JSE"
"INPR.ZA","Investec Ltd Pref","Unknown","JSE"
"IPF.ZA","Investec Property Fund Ltd","Unknown","JSE"
"IPL.ZA","Imperial Holdings Limited","Unknown","JSE"
"IPLP.ZA","Imperial Holdings Pref","Unknown","JSE"
"IPS.ZA","IPSA Group Plc","Unknown","JSE"
"IRA.ZA","Infrasors Holdings Limited","Unknown","JSE"
"ISA.ZA","ISA Holdings Ltd.","Unknown","JSE"
"ISB.ZA","Insimbi Refractory and Alloy Supp Ltd.","Unknown","JSE"
"ITE.ZA","Italtile Limited","Unknown","JSE"
"ITU.ZA","Intu Properties PLC","Unknown","JSE"
"IVT.ZA","Invicta Holdings Limited","Unknown","JSE"
"IVTP.ZA","Invicta Hldgs Ltd pref","Unknown","JSE"
"IWE.ZA","Interwaste Holdings Limited","Unknown","JSE"
"JBL.ZA","Jubilee Platinum PLC","Unknown","JSE"
"JDG.ZA","JD Group Ltd","Unknown","JSE"
"JSC.ZA","Jasco Electronics Holdings Limited","Unknown","JSE"
"JSE.ZA","JSE Limited","Unknown","JSE"
"KAP.ZA","Kap Industrial Holdings Ltd","Unknown","JSE"
"KBO.ZA","Kibo Mining plc","Unknown","JSE"
"KCCGLD.ZA","KR Custodial Certificate","Unknown","JSE"
"KDV.ZA","KayDav Group Limited","Unknown","JSE"
"KEH.ZA","Keaton Energy Holdings Limited","Unknown","JSE"
"KEL.ZA","Kelly Group Limited","Unknown","JSE"
"KIO.ZA","Kumba Iron Ore Ltd.","Unknown","JSE"
"KST.ZA","PSG Konsult Ltd","Unknown","JSE"
"LAB.ZA","Labat Africa Limited","Unknown","JSE"
"LBH.ZA","Liberty Holdings Ltd","Unknown","JSE"
"LBHP.ZA","Liberty Holdings Ltd","Unknown","JSE"
"LDO.ZA","Lodestone REIT Ltd","Unknown","JSE"
