"Code","Symbol","Industry","Board"
"MBKET.TH","Maybank Kim Eng Securities Thailand PCL","Unknown","BKK"
"MC.TH","MC Group PCL","Unknown","BKK"
"MCOT.TH","MCOT Public Company Limited","Unknown","BKK"
"MCS.TH","M.C.S. Steel Public Company","Unknown","BKK"
"MDX.TH","M.D.X. Public Company Limited","Unknown","BKK"
"MEGA.TH","Mega Lifesciences Public Co Ltd","Unknown","BKK"
"MEM.TH","MAYBANK EMERGING ETF","Unknown","BKK"
"METCO.TH","Muramoto Electron Thailand PCL","Unknown","BKK"
"MEU.TH","MAYBANK EURO ETF","Unknown","BKK"
"MFC.TH","MFC Asset Management PCL","Unknown","BKK"
"MFEC.TH","MFEC Public Company Limited","Unknown","BKK"
"MGE.TH","MFC Global Equity Fund","Unknown","BKK"
"MIDA.TH","Mida Assets PCL","Unknown","BKK"
"MILL.TH","Millcon Steel PCL","Unknown","BKK"
"MINT.TH","Minor International Public Co. Ltd","Unknown","BKK"
"MIPF.TH","Millionaire Property","Unknown","BKK"
"MIT.TH","MFC INDUSTRIAL REAL ESTATE INVESTMENT","Unknown","BKK"
"MJD.TH","Major Development PCL","Unknown","BKK"
"MJLF.TH","Major Cineplex Lifestyle Leasehld Pty Fd","Unknown","BKK"
"MJP.TH","MAYBANK JAPAN ETF","Unknown","BKK"
"MK.TH","M.K. Real Estate Development PCL","Unknown","BKK"
"ML.TH","Mida Leasing Public Company Limited","Unknown","BKK"
"MNIT.TH","MFC-Nichada Thani Property","Unknown","BKK"
"MNIT2.TH","MFC-Nichada Thani Property Fund 2","Unknown","BKK"
"MNRF.TH","Multi-National Residence Fund","Unknown","BKK"
"MODERN.TH","Modernform Group PCL","Unknown","BKK"
"MODERN-F.TH","MODERNFORM GROUP PUBLIC COMPANY LIMITED","Unknown","BKK"
"MONO.TH","Mono Technology PCL","Unknown","BKK"
"MONTRI.TH","101 Storage Property Fund","Unknown","BKK"
"MOONG.TH","Moong Pattana International PCL","Unknown","BKK"
"MPG.TH","MPG Corp PCL","Unknown","BKK"
"MPIC.TH","M Pictures Entertainment PCL","Unknown","BKK"
"MSC.TH","Metro Systems Corporation","Unknown","BKK"
"MTI.TH","Muang Thai Insurance PCL","Unknown","BKK"
"MTLS.TH","Muangthai Leasing PCL","Unknown","BKK"
"MUS.TH","MAYBANK US ETF","Unknown","BKK"
"NBC.TH","Nation Broadcasting Corp PCL","Unknown","BKK"
"NC.TH","Newcity (Bangkok) Public Company Limited","Unknown","BKK"
"NCH.TH","N.C. Housing PCL","Unknown","BKK"
"NCL.TH","NCL International Logistics PCL","Unknown","BKK"
"NDR.TH","ND Rubber PCL","Unknown","BKK"
"NEP.TH","Nep Realty and Industry Public Co. Ltd.","Unknown","BKK"
"NETBAY.TH","Netbay PCL","Unknown","BKK"
"NEW.TH","Wattana Karnpaet PCL","Unknown","BKK"
"NEWS.TH","News Network Corp PCL","Unknown","BKK"
"NFC.TH","NFC Fertilizer Public Company Limited","Unknown","BKK"
"NINE.TH","Nation International Edutainment PCL","Unknown","BKK"
"NKI.TH","The Navakij Insurance PCL","Unknown","BKK"
"NMG.TH","Nation Multimedia Group Public Co. Ltd.","Unknown","BKK"
"NNCL.TH","Nava Nakorn Public Company Limited","Unknown","BKK"
"NOBLE.TH","Noble Development PCL","Unknown","BKK"
"NOK.TH","Nok Airlines PCL","Unknown","BKK"
"NPK.TH","New Plus Knitting Public Company Limited","Unknown","BKK"
"NPP.TH","Nippon Pack (Thailand) PCL","Unknown","BKK"
"NSI.TH","Nam Seng Insurance Public Company Ltd.","Unknown","BKK"
"NTV.TH","Nonthavej Hospital Public Company Ltd.","Unknown","BKK"
"NUSA.TH","Nusasiri PCL","Unknown","BKK"
"NWR.TH","Nawarat Patanakarn Public Company Ltd.","Unknown","BKK"
"NYT.TH","Namyong Terminal PCL","Unknown","BKK"
"OCC.TH","OCC PCL","Unknown","BKK"
"OCEAN.TH","Ocean Commerce PLC","Unknown","BKK"
"OGC.TH","Ocean Glass PCL","Unknown","BKK"
"OHTL.TH","OHTL PCL","Unknown","BKK"
"OISHI.TH","Oishi Group PCL","Unknown","BKK"
"ORI.TH","Origin Property PCL","Unknown","BKK"
"OSK.TH","RHB OSK Securities Thailand PCL","Unknown","BKK"
"OSK-R.TH","RHB OSK Securities Thailand PCL","Unknown","BKK"
"OTO.TH","One to One Contacts PCL","Unknown","BKK"
"PACE.TH","Pace Development Corp PCL","Unknown","BKK"
