"Code","Symbol","Industry","Board"
"YE5.F","ENERGIZER RES","Unknown","Frankfurt"
"79F.F","AFFINITY GOLD","Unknown","Frankfurt"
"PXU.F","MANAS PETROLEUM","Unknown","Frankfurt"
"KCE1.F","KCE ELECTRONICS -F-","Unknown","Frankfurt"
"F3RA.F","AURELIO RESOURCES","Unknown","Frankfurt"
"D2E.F","GULFSIDE MINERALS","Unknown","Frankfurt"
"E7R.F","XEMPLAR ENERGY","Unknown","Frankfurt"
"PR7.F","PHI GROUP","Unknown","Frankfurt"
"E4N.F","EASTLAND MEDI SYS","Unknown","Frankfurt"
"SVF.SG","SUSPECT DETECT","Unknown","Stuttgart"
"B98.SG","TRANSGLOBAL ENERGY","Unknown","Stuttgart"
