"Code","Symbol","Industry","Board"
"ICBCT.TR","ICBC Turkey Bank AS","Unknown","IST"
"IDAS.TR","Idas Istanbul Doseme Sanayii A.S.","Unknown","IST"
"IDGYO.TR","Idealist Gayrimenkul Yatirim Ortakli AS","Unknown","IST"
"IEYHO.TR","Isiklar Enerji ve Yapi Holding AS","Unknown","IST"
"IHEVA.TR","Ihlas Ev Aletleri Imalat San. ve Tic. AS","Unknown","IST"
"IHGZT.TR","Ihlas Gazetecilik AS","Unknown","IST"
"IHLAS.TR","Ihlas Holding AS","Unknown","IST"
"IHMAD.TR","Ihlas Madencilik AS","Unknown","IST"
"IHYAY.TR","Ihlas Yayin Holding AS","Unknown","IST"
"INDES.TR","Indeks Bilgisayar Sistemleri Muhendislik","Unknown","IST"
"INFO.TR","Info Yatirim AS","Unknown","IST"
"INTEM.TR","Intema Insaat ve Tesisat Malzemeleri","Unknown","IST"
"IPEKE.TR","Ipek Dogal Enerj Kynklr Arstrm v Urtm AS","Unknown","IST"
"ISATR.TR","Turkiye Is Bankasi A.S.","Unknown","IST"
"ISBIR.TR","ISBIR HOLDING","Unknown","IST"
"ISBTR.TR","Turkiye Is Bankasi A.S.","Unknown","IST"
"ISCTR.TR","Turkiye Is Bankasi A.S.","Unknown","IST"
"ISDMR.TR","ISKENDERUN DEMIR CELIK","Unknown","IST"
"ISFIN.TR","Is Finansal Kiralama AS","Unknown","IST"
"ISGSY.TR","Is Girisim Sermayesi Yatirim Ort. A.S.","Unknown","IST"
"ISGYO.TR","Is Gayrimenkul Yatirim Ortakligi AS","Unknown","IST"
"ISKUR.TR","Turkiye Is Bankasi A.S.","Unknown","IST"
"ISMEN.TR","Is Yatirim Menkul Degerler AS","Unknown","IST"
"IST30.TR","ISE 30 ETF","Unknown","IST"
"ISUVT.TR","IS YATIRIM MENKUL IS INV TURK BENCHM BOND ETF","Unknown","IST"
"ISY30.TR","IS YATIRIM IMKB 30 A TIPI BORSA ETF","Unknown","IST"
"ISYAT.TR","Is Yatirim Ortakligi AS","Unknown","IST"
"ISYHO.TR","Isiklar Yatirim Holding AS","Unknown","IST"
"ITTFH.TR","Ittifak Holding AS","Unknown","IST"
"IZFAS.TR","Izmir Firca Sanayi ve Ticaret AS","Unknown","IST"
"IZMDC.TR","Izmir Demir Celik Sanayi A.S.","Unknown","IST"
"IZOCM.TR","Izocam Ticaret ve Sanayi A.S.","Unknown","IST"
"IZTAR.TR","Iz Hayvancilik Tarim ve Gida Sanayi","Unknown","IST"
"JANTS.TR","Jantsa Jant Sanayi ve Ticaret AS","Unknown","IST"
"KAPLM.TR","Kaplamin Ambalaj Sanayi ve Ticaret A.S.","Unknown","IST"
"KAREL.TR","Karel Elektronik Sanayi ve Ticaret A.S.","Unknown","IST"
"KARSN.TR","Karsan Otomotiv Sanayii Ve Ticaret A.S.","Unknown","IST"
"KARTN.TR","Kartonsan Karton Sanayi ve Ticaret A.S.","Unknown","IST"
"KATMR.TR","Katmerciler Arac Ustu Ekipm San ve Ti AS","Unknown","IST"
"KCHOL.TR","Koc Holding AS","Unknown","IST"
"KENT.TR","Kent Gida Maddeleri Sanayi ve Ticaret AS","Unknown","IST"
"KERVN.TR","Kervansaray Yatirim Holding AS","Unknown","IST"
"KERVT.TR","Kerevitas Gida Sanayi ve Ticaret A.S.","Unknown","IST"
"KILER.TR","Kiler Alisveris Hzmtlr Gd Sny ve Tcrt AS","Unknown","IST"
"KIPA.TR","Tesco Kp Ktl Pzrlm Trt Ljstk v Gd Sny AS","Unknown","IST"
"KLGYO.TR","Kiler Gayrimenkul Yatirim Ortakligi AS","Unknown","IST"
"KLMSN.TR","Klimasan Klima Sanayi ve Ticaret A.S.","Unknown","IST"
"KLNMA.TR","Turkiye Kalkinma Bankasi A.S.","Unknown","IST"
"KNFRT.TR","Konfrut Gida Sanayi ve Ticaret A.S.","Unknown","IST"
"KOMHL.TR","Kombassan Holding AS","Unknown","IST"
"KONYA.TR","Konya Cimento Sanayii A.S.","Unknown","IST"
"KORDS.TR","Kordsa Global End Iplik ve Kord Bezi San","Unknown","IST"
"KOZAL.TR","Koza Altin Isletmeleri AS","Unknown","IST"
"KPHOL.TR","Kapital Yatirim Holding AS","Unknown","IST"
"KRATL.TR","Karakas Atlantis Kiymetli Madenler KTSvT","Unknown","IST"
"KRDMA.TR","Kardemir Karabuk Demir Celik San. ve Tic","Unknown","IST"
