"Code","Symbol","Industry","Board"
"VW-V.SW","VOLKSWAGEN VZ","Unknown","Switzerland"
"BHI.SW","Baker Hughes Inc","Unknown","Switzerland"
"RWEQ.SW","RWE VZ","Unknown","Switzerland"
"BAX.SW","Baxter International","Unknown","Switzerland"
"ABT.SW","Abbott Laboratories","Unknown","Switzerland"
"CPB.SW","Campbell Soup Co (US)","Unknown","Switzerland"
"LIN.SW","Linde AG","Unknown","Switzerland"
"ALV.SW","Allianz SE","Unknown","Switzerland"
"EDIN.SW","EDIPRESSE LAUSAN N","Unknown","Switzerland"
"GLW.SW","Corning Inc","Unknown","Switzerland"
"134388.SW","LK STAMMHEIM N","Unknown","Switzerland"
"134468.SW","KB NIDWALDEN PS","Unknown","Switzerland"
"SH.SW","Bayer Schering Pharma AG","Unknown","Switzerland"
"BBVA.SW","BC BILB VIZ A CT-CH","Unknown","Switzerland"
"FL.SW","Foot Locker Inc","Unknown","Switzerland"
"133285.SW","OBWALDNER KB PS","Unknown","Switzerland"
"133302.SW","CRED MUTUEL VALLEE","Unknown","Switzerland"
"204649.SW","CLI EB ENTLEBUCHER","Unknown","Switzerland"
"MO.SW","Altria Group Inc","Unknown","Switzerland"
"237090.SW","ZUERCHER LDBK N","Unknown","Switzerland"
"HUN.SW","Hunter Douglas","Unknown","Switzerland"
"BVM.SW","Bayerische Hypo & Vereinsbank","Unknown","Switzerland"
"RYA1.VX","RYANAIR HOLDINGS","Unknown","Virt_X"
